comment_text,like_count,reply_count,published_at
"Debat bukan mau andalkan visi misinya masing-masing tapi kelihatannya hanya saling menjatuhkan saling menyerang mengeroyok
Kalo sy liat Prabowo itu tegas bukan emosional dan Prabowo tidak mau kalo dirinya diserang",0,1,2024-01-08T20:44:35Z
ALL IN PRABOWO,1,0,2024-01-08T20:37:51Z
anis pinter  omong ya😂,0,0,2024-01-08T20:37:47Z
Ada yg muter² kayak gasing ide & argumennya di semua sesi bray😂,0,0,2024-01-08T20:32:33Z
Lah aniss itu mah bukan visi misi ge o be el o ka,0,0,2024-01-08T20:31:25Z
Lo Pilih mana ? Action ? Atau Janji?,0,0,2024-01-08T20:19:48Z
"Miris, Prabowo bahas Indonesia, Ganjar + Anies bahas Prabowo 😅",0,0,2024-01-08T20:15:06Z
Bnyk teori kerja 0,0,0,2024-01-08T20:12:00Z
Dulu sy dukung Jokowi tidak dukung Prabowo tp sekarang Prabowo kelihatan untuk membangun Indonesia ... Sy dukung Prabowo dr pada persiden yg jd Mentri aj di pecat hanya modal omong tong kosong,0,0,2024-01-08T20:11:08Z
"Jadilah terang tanpa harus menggelapkan
Teruslah melangkah tanpa harus menjatuhkan
Intropeksi diri itu penting dari pada mencari kesalahan satu sama lain
Menurut saya pribadi kesucian hati itu yg terpenting,jika didalam hati sudah tertanam rasa ikhlas,jujur,tidak dengki maka insyaallah fikiran kita tidak akan aneh2 yg berdampak pada kelakuan kita entah melakukan yg namanya korupsi,ambisi,dengki dan yg terpenting dalam hidup ini tau diri🗿",1,0,2024-01-08T20:10:33Z
"Setiap debat kok selalu bilang kususnyanpalestina,,matanya rabud dekat paling ya,tu di Papua saja GK selesai2 ,mau ngurus Palestina,,nis anis😅",0,0,2024-01-08T20:09:52Z
"Anis dan Ganjar Uda di konpromi Ama Bu Mega untuk menyerang pa Prabowo karena anak dari Jokowi menjadi wakil pa Prabowo Anis di sinih hanya menyerang dan tugas Ganjar adalah menambahkan saja apa yang di katakan pa Anis ini menipu psikologi kita untuk memilih pah Ganjar karena bersifat netral dan sesuai fakta padahal kesalahan Anis jika di lihat lebih buruk tentang anggaran rumah gratis 0dp dan hutang kepada ----saya tidak sebut.
Kesimpulannya kalo mau hidup bebas dan aman pilih yang bukan kendali PDI 
Ganjar pernah ngeroasting FIFA dan tentang piala dunia u 17 di Indonesia da pa Ganjar mengakui bawah dia hanya di suruh",1,0,2024-01-08T20:05:17Z
Pak Anies mau punya tanah jg kayaknya .,0,0,2024-01-08T20:02:05Z
"Jika boleh bertanya🙏

Apakah benar jumlah suara Sah pada setiap kandidat itu benar benar angka real dari hasil pencoblosan di setiap TPS? se indonesia?",0,0,2024-01-08T19:59:16Z
"Ketiga cawapres ini adalah yang terbaik bagi kita semua, bijak dalam memilih adalah yang terbaik bagi kita semua.",0,0,2024-01-08T19:52:08Z
"ngakak baca komen² buzzer, segitunya demi nasi bungkus🤣",0,0,2024-01-08T19:49:39Z
"Kerakyatan yg dipimpin oleh khidmad kebijaksanaan dalam ""PERDEBATAN"" perwakilan.",0,0,2024-01-08T19:46:34Z
Ekonomi jadi sila pertama kynya habis ini.,0,0,2024-01-08T19:44:33Z
Emang boleh sejujur ini pak anies😂,0,0,2024-01-08T19:38:41Z
Debat cerdas ttp pak prabowo.. krn mereka yg lain aji mumpung nyerang menteri scr langsung tp di akhir lsg mvp utk pak prabowo.. dserang sok2an dg data tp djawab sbagai negarawan bukan sifat bongkar aib negara di depan publik krn data rahasia.. dn trlalu kolot mnta pnyanggahan saat ini jg jelas wktu tdk bnyk sedang mereka sll data2 yg rakyat pun trully gk bakal ngeh.. dilihat dr dominasi rakyat sampaikan simple aja biar paham gk usah angka2 gk jelas,0,0,2024-01-08T19:36:42Z
Prabowo insya allah 🎉,0,0,2024-01-08T19:36:41Z
Wkwkwkwkwk.. pak prabowo pusing kayaknya.. 😅😅,0,0,2024-01-08T19:35:01Z
"02 : Bahas Negara
01 & 03 : Bahas Prabowo",1,1,2024-01-08T19:32:56Z
"Paslon 1 dan 3.. kn gk mnjalani jd enak aja kritisi, coba besok mereka jd presiden yakin lupa.. jnji gubernur saja apa iya mereka lakukan?",0,0,2024-01-08T19:32:37Z
Pak Prabowo itu orangnya objektif maka dari itu beliau baik dari sikap maupun hati nuraninya & kesabaranya pun ikhlas.,21,0,2024-01-08T19:31:44Z
Pak Prabowo mugi di paringi panjang umur lan sehat selalu 🤲,0,0,2024-01-08T19:31:06Z
"Cuma mau ingetin aja, jakarta sempet diacak-acak. Hati2",0,0,2024-01-08T19:30:50Z
Buzzer bertebaran di kolom komentar 😮,0,0,2024-01-08T19:28:43Z
Pak anis bahaya klo jd pemimpin dy bcara bocor2 anggaran.. bocor data bs jd krn beliau yg pintar hnya emosi personal shg tdk bs membedakan data negara yg tdk sembarangan disebar,0,0,2024-01-08T19:28:10Z
Bowo mewek,0,0,2024-01-08T19:25:27Z
Pak anis pak ganjar anda berdua kira2 dinilai brapa ya sbagai gubernur di jkrta dan semarang? Yuk warga JATENG dan DKI vote.. jujur jgn krn tdk suka,0,0,2024-01-08T19:24:40Z
Sya dukung prabowo gibran,0,0,2024-01-08T19:21:43Z
"5 tahun kita ribut menjadi cebong dan kampret tetapi disetiap debat paslon presiden nya terlihat iklas dan santai, hingga akhirnya jokowi mendapatkan hak 2 periode tetapi ada satu pelajaran penting dimana jokowi mengejutkan kita dengan memilih prabowo menjadi mentri pertahanan, Dan kali ini kita bisa liat dimana prabowo membalas kebaikan jokowi dengan menyanding putranya yaitu gibran sebagai wakil presiden, namun sayang debat sekarang bukan membuat kita bangga akan visi dan misi tapi debat sekarang membuat kita muak akan arogansi,ambisi serta emosi,, 
saya hanya bisa berdoa semua semua para paslon sehat selalu dan siapapun kelak yang memimpin NKRI kita semua memiliki harapan yg sama yaitu sejahtera.",5,1,2024-01-08T19:21:24Z
meskipun gak sebagus pak anies literasinya tapi jujur banget apa yg pak prabowo sampaikan itu betul2 sesuai fakta,97,5,2024-01-08T19:21:04Z
ji aku disini ji all in prabowo gibran iki ji positip menang ji,0,0,2024-01-08T19:20:17Z
"Respect buat pak Prabowo
Sehat selalu bpk 🙏

Bismillah
No.1 🤲🏽",4,0,2024-01-08T19:18:32Z
"*diperhatikan itu Prabowo justru yang memojokkan Anies, sampai bilang Anies gak pantes bicara tentang etik*",0,0,2024-01-08T19:17:44Z
Pak anis ini dr debat 1 smp 3 kesannya nyerang pdhl debat ini tdk untuk mnjatuhkan tp utk adu gagasan mnyatakan dan promosi visi misi. Kliatan skli pak anis ini kurang bijak dan yg pasti betul trlalu teoritis,1,0,2024-01-08T19:14:52Z
anis ketoke lagi guyon😂,0,0,2024-01-08T19:12:22Z
Kalau melihat pertanyaan2 dari panelis banyak banget kekurangan nya 😊 di butuhkan PERUBAHAN,0,0,2024-01-08T19:07:13Z
Gacorrr pak anies❤❤,0,0,2024-01-08T19:03:25Z
"Pengen ny erick tohir/ridwan kamil feat mahfud md , mau siapa presiden/wakil bebas, ini ntah siapa"" yg maju 😂😂😂 ga ada yg cocok d hati",0,0,2024-01-08T19:02:10Z
presiden cacat melanjutkan kecacatan dengan calon yang cacat juga,0,0,2024-01-08T19:01:15Z
"yallah semoga prabowo menang, liat aja lu ya semua gausah nyerang individu",0,0,2024-01-08T18:59:54Z
2 vs 1&3,0,0,2024-01-08T18:58:01Z
KENAPA TIDAK ADA CAPRES BERANI HUKUM MATI KORUPTOR ? ATAU CAPRES SATU GRUP DENGAN KORUPTOR ?,0,0,2024-01-08T18:57:03Z
"seandainya 2 putaran,seandainya nomor 1 kalah....saya yakin pasti nomorn1 berkoalisi ke nomor 3....itu dalam keyakinan saya, salam hormat, salam pak prabowo",0,0,2024-01-08T18:54:57Z
Waktunya sangat kurang,0,0,2024-01-08T18:49:15Z
Tetaplah bersinar tanpa meredupkan...prabowo presiden....,0,0,2024-01-08T18:48:40Z
1:55:00 kayanya ini pesan yang mau disampein siapasi capres 01 sebenernya,0,0,2024-01-08T18:48:08Z
"pak probowo wlpn diserang, beliau tdk mau serang balik. Dia ttp bertanya untuk masa depan negara.

thanks anis ganjar sdh membuka sifat asli kalian. Saya semakin yakin pilih pak Prabowo🙏",0,0,2024-01-08T18:47:12Z
"Debat aneh 
Di manah ada rahasia pertahanan suruh terbuka sudah tau itu di umum kan di lihat oleh semua orang termasuk negara negara lain. Klo di buka semua rahasia yg ada sama ajah bunuh diri 

Rahasia pertahanan hanya orang tertentu yg tau klo sampe di umum kan yg bocor bisa"" di negara yg benci Indonesia mudah nyerang negara Indonesia",0,0,2024-01-08T18:46:11Z
"P ganjar dulu saya kagum..tp lama² kurang simpati sama kepribadiannya..ceroboh terlalu banyak omong...trus .
O1 kayak sengkuni..omdo.. tukang hasut...dan
Sekarang..saya Makin simpati sama pk prabowo...",0,0,2024-01-08T18:45:21Z
"sory ye sory yee sory yee, gaspol lah",0,0,2024-01-08T18:45:03Z
ini isi komennya buzzer prabowo semua atau emang pada ngga waras sih? bingung bgt wkwkwk,0,0,2024-01-08T18:45:02Z
yang dukung prabowo pada ngga waras apa gimana dah,0,0,2024-01-08T18:43:19Z
"Mantapss ini.
Berdoa untuk yang terbaik.",0,0,2024-01-08T18:41:04Z
Terimakasih.... Pak Prabowo... Anda sangat hebat.... Mantap👍👍👍,4,1,2024-01-08T18:40:09Z
Yang bisa balikin harga surya 5rb 3 saya pilih,0,0,2024-01-08T18:35:33Z
"Asli setelah di lihat dengan seksama dan tenang pa prabowo terlihat berat berpikir, dan memulai menyerang pribadi..semoga sehat-sehat selalu...😊",3,0,2024-01-08T18:34:32Z
"Ketika bahas selatan selatan Prabowo kelihatan mau nangis 😂
Dia Uda punya fisarasat dari lubuk hatinya Anis harus jadi presiden",0,0,2024-01-08T18:33:56Z
Prabowo harus jd Presiden,0,0,2024-01-08T18:32:56Z
"Saya yakin kita semua tahu rekam jejak capres cawapres 1 2 3 ini..tidak ada masyarakat yang tidak tau beberapa tahun belakangan ini apa kinerja & capaian yang sudah dilakukan..
Yang jelas hanya gara2 terprovokasi jangan kita semua bisa salah memilih,😅 hrs bisa komitmen memilih mana yang baik buruk, mana yang rasanya cocok tidak cocok, & TERUNTUK PEMIMPIN YANG AKAN MENANG DI 2024 INI kpd bapak2 semua sudah berkampanye sana sini, janji ini itu, bicara banyak ini itu, pesan kami warga indonesia ini pak cuma 1 ""JANGAN SAMPAI HANYA SEKEDAR BERBICARA SAJA, LAKUKANLAH & WUJUDKAN AGAR MENJADI NYATA & JANGAN MENGECEWAKAN KAMI SEMUA BAPAK2 YANG AKAN MENANG NANTI & JANGAN JUGA MEMISKINKAN RAKYAT AKIBAT PEMERINTAHANNYA.😅""  Itu saja utk bapak2 yang terhormat capres cawapres RI 2024 utk periode selanjutnya..

Kita semua tidak mau Billie Joe Amstrong GREEN DAY merubah lagunya yang berjudul ""AMERICAN IDIOT"" menjadi ""INDONESIAN IDIOT""

terimakasih..😊",1,0,2024-01-08T18:32:54Z
"Ini jelas ajang menjatuhkan, memang betul kata Pak Prabowo, soal cyber itu bukan ada alatnya tapi SDM nya yang hatus dibangun",1,0,2024-01-08T18:31:58Z
"Prabowo kurang istirahat kynya, mungkin dia lelah, mumet kynya prabowo, bnr2 kliatan beliau kurang istirahat ga spt paslon yg lain yg bnyak cukup waktu ga d ganggu tugas yg lain",0,0,2024-01-08T18:26:56Z
"Pak prabowo: ""Anda memberi contoh yg tidak baik soal etik"".. LAHH??!! 🤣🤣🤣🤣",0,0,2024-01-08T18:26:49Z
Kami anak muda bersama pa prabowo!,0,0,2024-01-08T18:26:47Z
"mulai besok"" debat capres dan cawapres ditiadakan, gakada isi nya , isinya menjatuhkan paslon 02 dan meminta data pertahanan di publikasi, kalian ni mau buat indonesia hancur atau indonesia bangkit???? makin kesini makin kesana udh yakin siapa presidennya!!!",16,2,2024-01-08T18:26:07Z
Bicara militer dan pertahanan didepan lulusan terbaik Fort Bragg adalah Hal yang paling lucu selucu lucunya..,3,0,2024-01-08T18:20:08Z
"Siap"" rumahsakit jiwa untuk anies baswiri setelah  pemilihan 14 february karena kalah dengan pak wowo 😂😂😂",0,0,2024-01-08T18:18:18Z
"Semangat buat bpk 01 jualan kata"" nya 😂😂 pilihan gua sisa bpk 02 / bpk 03 😂😂",0,0,2024-01-08T18:17:40Z
"Sebenernya mereka sudah tau kok bakal kalah,all in prabowo",0,0,2024-01-08T18:16:05Z
Itu ibu ibu yg teriak Anies Bangs*t sudah ketahuan ya ternyata emak emak caleg dari dapil wilayah SULTENG yah semoga masyarakat SULTENG bisa menentukan pilihan dengan bijak,0,0,2024-01-08T18:15:44Z
Bismillah...Pak Anies menang.Aamiin Allohumma Aamiin,0,2,2024-01-08T18:13:30Z
Anies Baswedan memang pantas untuk mimpin bangsa ini,2,0,2024-01-08T18:10:48Z
All in prabowo gibran,0,0,2024-01-08T18:09:44Z
"Soal etik pa prabowo jawabannya ngga masuk, malah menyerang pa anies.",0,0,2024-01-08T18:09:22Z
"Sebelum debat ini saya masih berniat memilih anis.tapi setelah debat ini saya sadar, mana orang yang berkualitas mana yang tidak. Pemimpin yang baik tidak akan menjatuhkan dan mencari2 kejelekan orang lain,hanya untuk terlihat baik. Jangankan untuk menjadi pemimpin dalam pertemanan saja, saya sangat menghindari tipe orang seperti ini.👎",3,0,2024-01-08T18:09:09Z
Ok gas ok gas nomor 2,0,0,2024-01-08T18:03:08Z
Sehat sehat pak prabowo,0,0,2024-01-08T18:00:41Z
Debat isi nya saling menjatuhkan keliatan banget jahat nya nomer urut 1 dan 3,0,0,2024-01-08T18:00:20Z
Mantap,0,0,2024-01-08T17:56:39Z
"tambah nagaco urus teroris gk pake alusista dan senjata😂 pake kedebong pisang.. atau pake batu fersi tawuran.. ngaco bnget anis ini. benar2 berputar2 gk ada yg perlu di rahasiakan fbi cia smua negara maju bhkan sembunyi2 dg pembuatan senjatanya . tonton film openheimer. intelegent penting. buat apa ada kopasus sniper dll. suruh aj mreka lari2. 
nekas dan tak bekas konyol skli mreka ini.. bicara alusista tpi tak tahu usia hnya prabowo yg mencintai alusista nkri sudah jelas ngawur no1 dan no 3.  pake aja yg baru buat patroli dan perang. yg pentinh itu perwatannya. dan umurnya terkadang pilot lbih mncintai pesawatnya dari pada istrinya.. bapak keterlaluan kpda prabowo..",1,0,2024-01-08T17:55:42Z
Ganjar keren ❤❤,0,0,2024-01-08T17:54:47Z
"Kalau di lihat dengan seksama, Statement pa prabowo ada yang bertolak belakang.",0,0,2024-01-08T17:53:15Z
"Di tengah hiruk-pikuk komentar yang berisikan ""orang cerdas pilih anis"" saya malah heran dengan orang-orang yang pilih Anis🤣🤣🤣",1,0,2024-01-08T17:51:50Z
"Semangat pak prabowo,,semoga bapa tahun ini jadi presiden kita,,bapa hebat",0,0,2024-01-08T17:51:30Z
Bismillah...Pak Anies jadi Presiden RI. Aamiin Allohumma aamiin,0,0,2024-01-08T17:50:49Z
"Kita tau dari sini yang baik siapaa , dari dulu pak prabowo yg menang jd presiden , klo ad kcurangan lg gua yakin ancur nih negara pada demo",0,0,2024-01-08T17:49:23Z
"Nis Anis.....jadi menteri pendidikan aja nggak becus sok Sokan ngeritik pak Prabowo yg sangat berpengalaman dan berhasil.....
Calon ambisius",0,0,2024-01-08T17:49:15Z
prabowo be like ni mreka berdua bicara apa sih saya permah jd prajurit smpai jd mentri keamanan mreka jd prajurit aj nggk pernah suruh perang pasti gemeetar. tapi sok tau masalah pertahanan nkri. saya jd miris ibarat burung  yg mengajari ikan cara berenang..😂,0,0,2024-01-08T17:49:02Z
"Hanya pak prabowo yang jiwa nasionalisnya kliatan.... Paslon no 1 dan 3 hanya mengorek"" Ksalahan pak prabowo... Jdi udah ktauan mana yang nyalon untuk negri dan mana yang nyalon untuk kepntingan individu...
Trus masyarakat indonesia juga sdah bisa memilih siapa yng ccok jdi presiden RI dri hasil debat trsbut..✌",0,0,2024-01-08T17:48:55Z
Alaaaa no 1 am 3 cmn ngejar jabatannnnnn,0,0,2024-01-08T17:44:54Z
jangan saling menjatuhkan,0,0,2024-01-08T17:42:52Z
"Salut sama pak prabowo.
Sehat selalu pak.
Matang sekali bapak, murni memang bapak cinta tanah air ini.
Panjang umur pak.
Sukses.",0,0,2024-01-08T17:42:14Z
jangan lah saling menjatuhkan,0,0,2024-01-08T17:42:12Z
Lebih seru debat jaman pak Jokowi lebih ke visi misi bukan saling menghujat,1,0,2024-01-08T17:41:51Z
Saya pilih pak Prabrowo,0,0,2024-01-08T17:40:36Z
saya tetap pilih pak Prabowo,0,0,2024-01-08T17:40:06Z
Amin,0,0,2024-01-08T17:38:54Z
Aniss gak jelas hhhhh,1,0,2024-01-08T17:38:24Z
Aniss gak jelas hhhhh,0,0,2024-01-08T17:38:06Z
yang teriak teriak itu orang yang tidak berpendidikan,0,0,2024-01-08T17:37:53Z
Semua di kolom komentar ini memilih prabowo karna atas dasar kasian di serang oleh paslon lain. bukan krna logika bahwa Indonesia perlu pemimpin yg cerdas dan lugas😂  milih ko karna kasian haduh apa kabar indonesia kedepan nya gays😂,1,0,2024-01-08T17:37:41Z
"Rumah dinas prajurit, mirip2 janji dp rmh 0 persen... Anis ngibul",0,0,2024-01-08T17:36:22Z
"Banyak omong doang
Haus kekuasaan
Kesejah teraan",0,0,2024-01-08T17:33:08Z
"Pak aniiiiiiis pak aniiiiiiis
Lambemu kok turah men toh yooo.. 
Ckckckckckckck",0,0,2024-01-08T17:32:38Z
"mereka ngmongin pertahanan kayak mreka ngerti aja, mreka cma paham teori",0,0,2024-01-08T17:32:33Z
jakarta klian ksih nilai brpa ke pk anies?,0,1,2024-01-08T17:30:46Z
"Wkwkwk negarawan katanya tapi acara selesai ada yang salaman dipergi, apakah ini watak asli si wowo? Pantes 2x ikut 2x gagal, Tuhan tahu mana yang buruk, 2024 kalo masih dipilih kelewatan akal sehat lu pada🤣",0,0,2024-01-08T17:30:25Z
Pak ani pak anis 😂😂😂😂😂,0,0,2024-01-08T17:27:23Z
"Sangat di sayangkan pak Anis tdk sibuk dengan pemaparan program dan pelaksanaannya, namun asik menyerang personal calon yg lain yaitu pak Prabowo.",0,0,2024-01-08T17:27:07Z
Sehat selalu yg komen.. Kalo mau saling sanjung tak usah di juduli debat.. Juduli saja kaleng kongguan!!,0,0,2024-01-08T17:26:27Z
Dari penjelasan di atas dapat disimpulkan bahwa suatu diskusi tidak melihat mana pendapat benar atau salah karena para partisipan hanya ingin bertukar pikiran dan mencapai kesepakatan. Namun debat adalah suatu kegiatan yang bertujuan untuk mempertahankan argumen sendiri dengan mematahkan argumen lawan.,1,1,2024-01-08T17:26:26Z
"ga berhenti maslah etik trus dbahas anies , nghasut dan slalu nyerang ,  kami udah paham pak, smakin bapak mnghasut kami smakin kami tau kalo bapak terlalu ambisius shingga lupa prbuatan bapak mencerminkan etika bapak buruk,",0,0,2024-01-08T17:24:44Z
"Rumit kata Ganjar , , rumit karena Ganjar gak tau bahasa inggris 😂😂😂😊",0,1,2024-01-08T17:24:16Z
"Tutor masak air ,Kayu, api, panci😂",0,0,2024-01-08T17:23:07Z
"Prabowo kwalitas rendah,  saya pilih amin",0,0,2024-01-08T17:21:44Z
Prabowo tetap pilihanku,0,0,2024-01-08T17:21:35Z
JATENG ALL IN 02,0,0,2024-01-08T17:18:56Z
✌️,0,0,2024-01-08T17:17:18Z
Padahal mah no.1 yang selalu dijatuhkan,1,0,2024-01-08T17:17:08Z
pak Prabowo telah mengajarkan kita tidak semua bumbu dapur di taruh di meja tamu 🤙,0,0,2024-01-08T17:16:57Z
"Percuma bila pemimpin negara ini berbahasa intelektual tinggi,  tetapi melakukan perubahan negara ini untuk lebih berkembang nihil aksi.",0,0,2024-01-08T17:16:56Z
Barrakalah Bapak Prabowo ❤❤❤❤❤❤,0,0,2024-01-08T17:14:54Z
Pak Anis...pak Ganjar... anda semua orang cerdas...tapi cara kalian membuat kami kecewa,0,0,2024-01-08T17:14:40Z
Dari bicara saja sudah jelas mana yang cocok menjadi seorang presiden.,0,0,2024-01-08T17:14:18Z
02 kayaknya yang layak,0,0,2024-01-08T17:13:16Z
"Tong kosong berbunyi Nyaring. Masyrakat sudah pintar mana yg banyak omong mana yg akan burjuang untuk Rakyat ny. Probowo Gibran Presiden yg akan Datang
Amiiiin",0,0,2024-01-08T17:11:57Z
Ya Allah Jahat bangett anis😭😭😭kasihan pak Prabowo selalu di pojok kan😭,0,0,2024-01-08T17:11:44Z
sengaja menjatohkan ini mah..prabowo 2024,0,0,2024-01-08T17:07:49Z
Moderator harus di training lg gaes...,0,0,2024-01-08T17:07:31Z
"Parcaya lah Pak Prabowo, Masyarakat BersamaMu.",0,0,2024-01-08T17:06:26Z
Paslon 01-03memang Uda kompak/bersekongkol dan bekerja sama untuk menyerang/menjatuhkan paslon02.alasan elextabilitasnya mangkin tinggi,1,0,2024-01-08T17:06:25Z
mana ada barang bekas di militer benar kata pak prabowo bekas tapi umur masih muda ya kali perang pake tank baru hbis perang di buang ganti baru lagi.  kapal laut habis pake patroli di buang lucu bnget bapak anis ini . makanya ada org pernah berkata hati hatilah kepada org yg bila berbicara tangannya ikut menunjukkan ke adaan nya itu tanda org yg licik.. kayak pak anis tangannya ikut gerak sana sini kalok bicara se akan mudah di kerjakan apa yg di rencanakan. padahal lapangan tidak semudah itu.. bapak terlalu ketara kalok licik ketara banget suka memanfaatkan org lain ketara banget hanya ahli bicara bukan pelaksana. dna satu lagi bapk anis anda lebih cocok jadi pengacara bukan presiden .. bapak terlalu sok pintar ketara kalok haus pujian. ibarat kata di puji dikit ginjalpun bapak kasih. org yg selalu ingin terlihat sangat pintar dari org lain biasanya munafik.. data keamanan itu pak anis tak bisa di publikasihkan sangat jelas prabowo bicara samar2 tentang data keamanan krena dia sangat hati2 takut ada data yg bocor. kelepasan hanya karena acara debat gk guna ini kelepasan bicara data keamanan dapat membahayakan nkri bapak bilang militer barang bekas kalok bapak prabowo jelasin yang baru2 di situ negara lain bisq tau apa saja alat militer kita yg baru dan yg canggih.taktik perang terbaik adalah membuat kita lemah di hadapan musuh namun sangat kuat nyatanya terlihat diam tak bergerak namun nyatanya misi hampir slsai. kibuli musuh anda dengan terlihat lemah pdhal anda sangat kuat. anda jngan pancing2 bapk prabowo bocorin data ke amanan negeri ini.. terlalu pintar akan membuatmu semakin bodoh..,0,0,2024-01-08T17:06:18Z
